ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2053-12-31,-107881985.39402519,62561573.75594382,187154487.6251579,-107882016.08041836,-107881954.02917129,231707290.08287993,231707290.08287993,231707290.08287993,231707290.08287993,231707290.08287993,231707290.08287993,0.0,0.0,0.0,123825304.68885474
2054-12-31,-110921048.23130153,49635631.508868255,171957781.72034883,-110921080.83591641,-110921014.8908307,222866342.95950654,222866342.95950654,222866342.95950654,222866342.95950654,222866342.95950654,222866342.95950654,0.0,0.0,0.0,111945294.72820501
2055-12-31,-113960111.06857787,40449740.138496116,162185340.80522895,-113960145.52034006,-113960076.15525724,213898455.36610267,213898455.36610267,213898455.36610267,213898455.36610267,213898455.36610267,213898455.36610267,0.0,0.0,0.0,99938344.2975248
2056-12-31,-117007500.1054084,66188583.76113493,184987536.30470824,-117007536.35463695,-117007462.82663648,240410654.33956063,240410654.33956063,240410654.33956063,240410654.33956063,240410654.33956063,240410654.33956063,0.0,0.0,0.0,123403154.23415223
2057-12-31,-120046562.94268474,50022435.69466794,168872285.5676456,-120046601.20710923,-120046523.84874016,231707290.08281606,231707290.08281606,231707290.08281606,231707290.08281606,231707290.08281606,231707290.08281606,0.0,0.0,0.0,111660727.14013132
2058-12-31,-123085625.77996106,36687554.09439,155825545.0713509,-123085666.46009135,-123085585.11656493,222866342.9596239,222866342.9596239,222866342.9596239,222866342.9596239,222866342.9596239,222866342.9596239,0.0,0.0,0.0,99780717.17966284
2059-12-31,-126124688.6172374,25624367.464100175,147308527.16603273,-126124731.75137448,-126124645.66209781,213898455.3659807,213898455.3659807,213898455.3659807,213898455.3659807,213898455.3659807,213898455.3659807,0.0,0.0,0.0,87773766.74874331
2060-12-31,-129172077.65406793,49553419.82667476,165532122.90981027,-129172122.97169085,-129172032.93431626,240410654.33948207,240410654.33948207,240410654.33948207,240410654.33948207,240410654.33948207,240410654.33948207,0.0,0.0,0.0,111238576.68541414
2061-12-31,-132211140.49134426,40768921.21708643,158138325.14508495,-132211188.21708395,-132211094.02486928,231707290.08287257,231707290.08287257,231707290.08287257,231707290.08287257,231707290.08287257,231707290.08287257,0.0,0.0,0.0,99496149.59152831
2062-12-31,-135250203.3286206,27571002.755556457,147763550.09279382,-135250253.56054807,-135250154.8008918,222866342.9594626,222866342.9594626,222866342.9594626,222866342.9594626,222866342.9594626,222866342.9594626,0.0,0.0,0.0,87616139.630842
2063-12-31,-138289266.16589695,17222020.86823778,129243063.44383697,-138289318.72745463,-138289216.01978952,213898455.366058,213898455.366058,213898455.366058,213898455.366058,213898455.366058,213898455.366058,0.0,0.0,0.0,75609189.20016104
2064-12-31,-141336655.20272747,39636011.23930985,159458212.59016162,-141336709.96190482,-141336603.3630202,240410654.33951238,240410654.33951238,240410654.33951238,240410654.33951238,240410654.33951238,240410654.33951238,0.0,0.0,0.0,99073999.13678491
2065-12-31,-144375718.0400038,30401693.362224672,151452529.3661335,-144375774.1687738,-144375663.3540079,231707290.08298123,231707290.08298123,231707290.08298123,231707290.08298123,231707290.08298123,231707290.08298123,0.0,0.0,0.0,87331572.04297742
2066-12-31,-147414780.87728015,17896651.970080115,133023068.97849856,-147414839.39108852,-147414723.32884434,222866342.95959184,222866342.95959184,222866342.95959184,222866342.95959184,222866342.95959184,222866342.95959184,0.0,0.0,0.0,75451562.08231169
2067-12-31,-150453843.7145565,447913.35573251144,122340015.03026453,-150453904.0765289,-150453784.26703268,213898455.36610898,213898455.36610898,213898455.36610898,213898455.36610898,213898455.36610898,213898455.36610898,0.0,0.0,0.0,63444611.6515525
2068-12-31,-153501232.751387,26166288.97882243,145214336.94326785,-153501296.01109174,-153501171.450123,240410654.3396011,240410654.3396011,240410654.3396011,240410654.3396011,240410654.3396011,240410654.3396011,0.0,0.0,0.0,86909421.5882141
2069-12-31,-156540295.58866334,15895470.876882447,133595154.50516047,-156540361.68172324,-156540232.64563122,231707290.08285707,231707290.08285707,231707290.08285707,231707290.08285707,231707290.08285707,231707290.08285707,0.0,0.0,0.0,75166994.49419373
2070-12-31,-159579358.4259397,1450532.225297321,119417189.72402519,-159579425.70852637,-159579294.27059582,222866342.9596231,222866342.9596231,222866342.9596231,222866342.9596231,222866342.9596231,222866342.9596231,0.0,0.0,0.0,63286984.53368339
2071-12-31,-162618421.263216,-5902919.476175246,108724362.99487485,-162618490.12959525,-162618355.07241637,213898455.36592788,213898455.36592788,213898455.36592788,213898455.36592788,213898455.36592788,213898455.36592788,0.0,0.0,0.0,51280034.102711886
2072-12-31,-165665810.30004653,17099225.59198413,139197022.18222153,-165665881.07546777,-165665741.5665099,240410654.33948842,240410654.33948842,240410654.33948842,240410654.33948842,240410654.33948842,240410654.33948842,0.0,0.0,0.0,74744844.03944188
2073-12-31,-168704873.13732287,6731940.934172228,122049685.6874662,-168704945.99226925,-168704802.50307816,231707290.0828879,231707290.0828879,231707290.0828879,231707290.0828879,231707290.0828879,231707290.0828879,0.0,0.0,0.0,63002416.945565015
2074-12-31,-171743935.97459924,-4795677.457313185,111139585.9552867,-171744010.9070517,-171743863.2270657,222866342.95959437,222866342.95959437,222866342.95959437,222866342.95959437,222866342.95959437,222866342.95959437,0.0,0.0,0.0,51122406.98499513
