ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-11-23,674071.2986054907,662698.4475204478,745128.9525546598,674071.2986054907,674071.2986054907,29888.10654429652,29888.10654429652,29888.10654429652,14620.829564570478,14620.829564570478,14620.829564570478,15267.276979726037,15267.276979726037,15267.276979726037,0.0,0.0,0.0,703959.4051497872
2015-11-24,674102.93232942,679596.0448570295,763840.4688102326,674102.93232942,674102.93232942,49266.5882746194,49266.5882746194,49266.5882746194,30976.3658404268,30976.3658404268,30976.3658404268,18290.2224341926,18290.2224341926,18290.2224341926,0.0,0.0,0.0,723369.5206040394
2015-11-25,674134.5660533493,688290.0122622728,772027.8237919984,674134.5660533493,674134.5660533493,54446.59331222872,54446.59331222872,54446.59331222872,33161.686363775356,33161.686363775356,33161.686363775356,21284.906948453365,21284.906948453365,21284.906948453365,0.0,0.0,0.0,728581.159365578
2015-11-26,674166.1997772786,689858.5347598376,770627.9318750033,674166.1997772786,674166.1997772786,56154.24597935123,56154.24597935123,56154.24597935123,31942.905956800234,31942.905956800234,31942.905956800234,24211.34002255101,24211.34002255101,24211.34002255101,0.0,0.0,0.0,730320.4457566298
2015-11-27,674197.8335012079,682436.1715313275,768392.2227626666,674197.8335012079,674197.8335012079,50343.88623538847,50343.88623538847,50343.88623538847,23317.673016033383,23317.673016033383,23317.673016033383,27026.213219355086,27026.213219355086,27026.213219355086,0.0,0.0,0.0,724541.7197365963
2015-11-28,674229.4672251373,612120.1310039667,699078.5642596114,674229.4672251373,674229.4672251373,-17279.546852454827,-17279.546852454827,-17279.546852454827,-46963.30312775164,-46963.30312775164,-46963.30312775164,29683.75627529681,29683.75627529681,29683.75627529681,0.0,0.0,0.0,656949.9203726825
2015-11-29,674261.1009490666,578248.4805094096,663231.1921881372,674261.1009490666,674261.1009490666,-54919.43004011685,-54919.43004011685,-54919.43004011685,-87056.15761379994,-87056.15761379994,-87056.15761379994,32136.727573683085,32136.727573683085,32136.727573683085,0.0,0.0,0.0,619341.6709089497
2015-11-30,674292.7346729959,682936.8013098389,767430.2372966398,674292.7346729959,674292.7346729959,48958.34712799811,48958.34712799811,48958.34712799811,14620.82956463882,14620.82956463882,14620.82956463882,34337.51756335929,34337.51756335929,34337.51756335929,0.0,0.0,0.0,723251.081800994
2015-12-01,674324.3683969252,699876.7689556478,786197.3743862945,674324.3683969252,674324.3683969252,67215.70532185741,67215.70532185741,67215.70532185741,30976.36584043158,30976.36584043158,30976.36584043158,36239.33948142584,36239.33948142584,36239.33948142584,0.0,0.0,0.0,741540.0737187825
2015-12-02,674356.0021208544,701711.9420147,785750.1406691582,674356.0021208544,674356.0021208544,70959.1644860461,70959.1644860461,70959.1644860461,33161.68636384168,33161.68636384168,33161.68636384168,37797.478122204404,37797.478122204404,37797.478122204404,0.0,0.0,0.0,745315.1666069005
2015-12-03,674387.6358447837,704754.8129238656,788038.6967471811,674387.6358447837,674387.6358447837,70913.47046432739,70913.47046432739,70913.47046432739,31942.90595683536,31942.90595683536,31942.90595683536,38970.564507492025,38970.564507492025,38970.564507492025,0.0,0.0,0.0,745301.1063091111
2015-12-04,674419.269568713,695258.6447608237,779915.2486219234,674419.269568713,674419.269568713,63039.51527632352,63039.51527632352,63039.51527632352,23317.673016064095,23317.673016064095,23317.673016064095,39721.84226025943,39721.84226025943,39721.84226025943,0.0,0.0,0.0,737458.7848450366
2015-12-05,674450.9032926424,624565.6631960339,708575.0830459344,674450.9032926424,674450.9032926424,-6942.912781304952,-6942.912781304952,-6942.912781304952,-46963.303127866995,-46963.303127866995,-46963.303127866995,40020.39034656204,40020.39034656204,40020.39034656204,0.0,0.0,0.0,667507.9905113375
2015-12-06,674482.5370165717,585035.5418488015,666658.4417481836,674482.5370165717,674482.5370165717,-47213.890928091474,-47213.890928091474,-47213.890928091474,-87056.15761391137,-87056.15761391137,-87056.15761391137,39842.2666858199,39842.2666858199,39842.2666858199,0.0,0.0,0.0,627268.6460884803
2015-12-07,674514.170740501,684771.3297480943,772911.4755992892,674514.170740501,674514.170740501,53792.36753216303,53792.36753216303,53792.36753216303,14620.829564527638,14620.829564527638,14620.829564527638,39171.53796763539,39171.53796763539,39171.53796763539,0.0,0.0,0.0,728306.5382726641
2015-12-08,674545.8044644303,701279.9111338503,786382.4593412665,674545.8044644303,674545.8044644303,68977.52869593327,68977.52869593327,68977.52869593327,30976.36584041043,30976.36584041043,30976.36584041043,38001.16285552287,38001.16285552287,38001.16285552287,0.0,0.0,0.0,743523.3331603636
2015-12-09,674577.4381883596,700139.257182055,784953.4409066294,674577.4381883596,674577.4381883596,69495.38494099588,69495.38494099588,69495.38494099588,33161.686363750334,33161.686363750334,33161.686363750334,36333.69857724554,36333.69857724554,36333.69857724554,0.0,0.0,0.0,744072.8231293554
2015-12-10,674609.0719122889,701821.6509657102,783857.4667946812,674609.0719122889,674609.0719122889,66124.71059877129,66124.71059877129,66124.71059877129,31942.905956870472,31942.905956870472,31942.905956870472,34181.8046419008,34181.8046419008,34181.8046419008,0.0,0.0,0.0,740733.7825110601
2015-12-11,674640.7056362182,686704.5429560173,771346.0327381038,674640.7056362182,674640.7056362182,54886.19501803906,54886.19501803906,54886.19501803906,23317.67301591267,23317.67301591267,23317.67301591267,31568.52200212639,31568.52200212639,31568.52200212639,0.0,0.0,0.0,729526.9006542573
2015-12-12,674672.3393601476,616011.0187421808,699922.4694577224,674672.3393601476,674672.3393601476,-18435.991840827333,-18435.991840827333,-18435.991840827333,-46963.30312790652,-46963.30312790652,-46963.30312790652,28527.311287079185,28527.311287079185,28527.311287079185,0.0,0.0,0.0,656236.3475193203
2015-12-13,674703.9730840769,569121.3641261184,658224.6303797931,674703.9730840769,674703.9730840769,-61954.31797762231,-61954.31797762231,-61954.31797762231,-87056.15761393167,-87056.15761393167,-87056.15761393167,25101.83963630937,25101.83963630937,25101.83963630937,0.0,0.0,0.0,612749.6551064546
2015-12-14,674735.6068080062,669840.7879811844,752481.5833976883,674735.6068080062,674735.6068080062,35966.341580175664,35966.341580175664,35966.341580175664,14620.829564589701,14620.829564589701,14620.829564589701,21345.51201558596,21345.51201558596,21345.51201558596,0.0,0.0,0.0,710701.9483881819
2015-12-15,674767.2405319355,683246.1438172273,765308.8786435605,674767.2405319355,674767.2405319355,48297.11536665115,48297.11536665115,48297.11536665115,30976.365840380942,30976.365840380942,30976.365840380942,17320.749526270196,17320.749526270196,17320.749526270196,0.0,0.0,0.0,723064.3558985866
2015-12-16,674798.8742558648,680256.1080560011,762268.0938944948,674798.8742558648,674798.8742558648,46259.71031605117,46259.71031605117,46259.71031605117,33161.68636379498,33161.68636379498,33161.68636379498,13098.023952256179,13098.023952256179,13098.023952256179,0.0,0.0,0.0,721058.5845719159
2015-12-17,674830.507979794,674706.2532512423,756180.4017144184,674830.507979794,674830.507979794,40697.57039752421,40697.57039752421,40697.57039752421,31942.905956905597,31942.905956905597,31942.905956905597,8754.664440618606,8754.664440618606,8754.664440618606,0.0,0.0,0.0,715528.0783773182
2015-12-18,674862.1417037233,663328.0095136963,744359.3673100526,674862.1417037233,674862.1417037233,27691.131613433005,27691.131613433005,27691.131613433005,23317.673016052497,23317.673016052497,23317.673016052497,4373.4585973805015,4373.4585973805015,4373.4585973805015,0.0,0.0,0.0,702553.2733171564
2015-12-19,674893.7754276528,585065.7567078567,670491.8252405205,674893.7754276528,674893.7754276528,-46922.226907677825,-46922.226907677825,-46922.226907677825,-46963.30312786549,-46963.30312786549,-46963.30312786549,41.076220187663885,41.076220187663885,41.076220187663885,0.0,0.0,0.0,627971.5485199749
2015-12-20,674925.409151582,538348.118249847,626418.1842141066,674925.409151582,674925.409151582,-91209.80840137717,-91209.80840137717,-91209.80840137717,-87056.1576139104,-87056.1576139104,-87056.1576139104,-4153.6507874667695,-4153.6507874667695,-4153.6507874667695,0.0,0.0,0.0,583715.6007502049
2015-12-21,674957.0428755113,637287.8819155591,718987.1771365921,674957.0428755113,674957.0428755113,6499.275338846084,6499.275338846084,6499.275338846084,14620.829564651765,14620.829564651765,14620.829564651765,-8121.554225805683,-8121.554225805683,-8121.554225805683,0.0,0.0,0.0,681456.3182143574
2015-12-22,674988.6765994406,652684.7597365516,736994.6868157363,674988.6765994406,674988.6765994406,19201.34644202051,19201.34644202051,19201.34644202051,30976.365840419974,30976.365840419974,30976.365840419974,-11775.019398399463,-11775.019398399463,-11775.019398399463,0.0,0.0,0.0,694190.0230414611
2015-12-23,675020.3103233699,649574.1169534891,737154.6332271484,675020.3103233699,675020.3103233699,18131.79180855415,18131.79180855415,18131.79180855415,33161.68636374701,33161.68636374701,33161.68636374701,-15029.894555192857,-15029.894555192857,-15029.894555192857,0.0,0.0,0.0,693152.1021319241
2015-12-24,675051.9440472992,645656.6250082062,730258.3278502529,675051.9440472992,675051.9440472992,14135.531824532087,14135.531824532087,14135.531824532087,31942.905956811068,31942.905956811068,31942.905956811068,-17807.374132278976,-17807.374132278976,-17807.374132278976,0.0,0.0,0.0,689187.4758718313
2015-12-25,675083.5777712285,633762.1381180641,721088.8282073858,675083.5777712285,675083.5777712285,3281.8634008676713,3281.8634008676713,3281.8634008676713,23317.673015992146,23317.673015992146,23317.673015992146,-20035.809615124475,-20035.809615124475,-20035.809615124475,0.0,0.0,0.0,678365.4411720962
2015-12-26,675115.2114951579,561925.032920016,650475.1211312056,675115.2114951579,675115.2114951579,-68615.70585329527,-68615.70585329527,-68615.70585329527,-46963.30312798085,-46963.30312798085,-46963.30312798085,-21652.40272531441,-21652.40272531441,-21652.40272531441,0.0,0.0,0.0,606499.5056418626
2015-12-27,675146.8452190872,523186.86713833036,607419.5767078714,675146.8452190872,675146.8452190872,-109660.89531346253,-109660.89531346253,-109660.89531346253,-87056.15761384356,-87056.15761384356,-87056.15761384356,-22604.737699619,-22604.737699619,-22604.737699619,0.0,0.0,0.0,565485.9499056246
2015-12-28,675178.4789430165,621858.8288175495,709269.8237451703,675178.4789430165,675178.4789430165,-8231.283092413089,-8231.283092413089,-8231.283092413089,14620.829564713826,14620.829564713826,14620.829564713826,-22852.112657126912,-22852.112657126912,-22852.112657126912,0.0,0.0,0.0,666947.1958506034
2015-12-29,675210.1126669458,637524.0995161227,722997.50629115,675210.1126669458,675210.1126669458,8609.731474647235,8609.731474647235,8609.731474647235,30976.36584039882,30976.36584039882,30976.36584039882,-22366.634365751583,-22366.634365751583,-22366.634365751583,0.0,0.0,0.0,683819.844141593
2015-12-30,675241.7463908752,645508.0775628088,727338.8890863752,675241.7463908752,675241.7463908752,12027.64034005286,12027.64034005286,12027.64034005286,33161.68636379164,33161.68636379164,33161.68636379164,-21134.046023738785,-21134.046023738785,-21134.046023738785,0.0,0.0,0.0,687269.3867309281
2015-12-31,675273.3801148044,650225.2704274551,729692.8827381373,675273.3801148044,675273.3801148044,12788.642119762828,12788.642119762828,12788.642119762828,31942.905956846193,31942.905956846193,31942.905956846193,-19154.263837083356,-19154.263837083356,-19154.263837083356,0.0,0.0,0.0,688062.0222345672
2016-01-01,675305.0138387337,642246.8280386238,723826.5136419913,675305.0138387337,675305.0138387337,6876.067967993317,6876.067967993317,6876.067967993317,23317.673015931792,23317.673015931792,23317.673015931792,-16441.605047938472,-16441.605047938472,-16441.605047938472,0.0,0.0,0.0,682181.081806727
2016-01-02,675336.6475626631,572731.5446087366,657034.875759584,675336.6475626631,675336.6475626631,-59988.00060600331,-59988.00060600331,-59988.00060600331,-46963.30312794455,-46963.30312794455,-46963.30312794455,-13024.697478058764,-13024.697478058764,-13024.697478058764,0.0,0.0,0.0,615348.6469566597
2016-01-03,675368.2812865924,537166.581855398,622532.201769733,675368.2812865924,675368.2812865924,-96002.22602082953,-96002.22602082953,-96002.22602082953,-87056.157613955,-87056.157613955,-87056.157613955,-8946.068406874543,-8946.068406874543,-8946.068406874543,0.0,0.0,0.0,579366.0552657628
2016-01-04,675399.9150105217,643169.0472656856,726962.9985319372,675399.9150105217,675399.9150105217,10359.411060920185,10359.411060920185,10359.411060920185,14620.82956460264,14620.82956460264,14620.82956460264,-4261.418503682453,-4261.418503682453,-4261.418503682453,0.0,0.0,0.0,685759.3260714419
2016-01-05,675431.548734451,665974.9458869824,749646.0607693499,675431.548734451,675431.548734451,31937.771466914444,31937.771466914444,31937.771466914444,30976.365840403585,30976.365840403585,30976.365840403585,961.4056265108597,961.4056265108597,961.4056265108597,0.0,0.0,0.0,707369.3202013654
2016-01-06,675463.1824583804,673527.435256709,760420.9780573819,675463.1824583804,675463.1824583804,39805.40551666051,39805.40551666051,39805.40551666051,33161.68636376829,33161.68636376829,33161.68636376829,6643.719152892221,6643.719152892221,6643.719152892221,0.0,0.0,0.0,715268.5879750409
2016-01-07,675494.8161823095,677482.9649071364,764463.341688403,675494.8161823095,675494.8161823095,44640.46470695823,44640.46470695823,44640.46470695823,31942.905956793034,31942.905956793034,31942.905956793034,12697.5587501652,12697.5587501652,12697.5587501652,0.0,0.0,0.0,720135.2808892678
2016-01-08,675526.4499062388,677760.6997850474,759535.7940233998,675526.4499062388,675526.4499062388,42345.132688168145,42345.132688168145,42345.132688168145,23317.673015871438,23317.673015871438,23317.673015871438,19027.459672296718,19027.459672296718,19027.459672296718,0.0,0.0,0.0,717871.582594407
2016-01-09,675558.0836301682,609788.1554726404,697349.7137978293,675558.0836301682,675558.0836301682,-21430.89324987871,-21430.89324987871,-21430.89324987871,-46963.30312759548,-46963.30312759548,-46963.30312759548,25532.40987771678,25532.40987771678,25532.40987771678,0.0,0.0,0.0,654127.1903802896
2016-01-10,675589.7173540975,577535.8117604144,662769.6005786568,675589.7173540975,675589.7173540975,-54948.22132657,-54948.22132657,-54948.22132657,-87056.15761388816,-87056.15761388816,-87056.15761388816,32107.93628731817,32107.93628731817,32107.93628731817,0.0,0.0,0.0,620641.4960275275
2016-01-11,675621.3510780268,687014.5748089816,768423.8674647275,675621.3510780268,675621.3510780268,53269.10430600784,53269.10430600784,53269.10430600784,14620.829564664704,14620.829564664704,14620.829564664704,38648.27474134314,38648.27474134314,38648.27474134314,0.0,0.0,0.0,728890.4553840347
2016-01-12,675652.9848019561,709746.4755335858,792804.0879170898,675652.9848019561,675652.9848019561,76024.9387574753,76024.9387574753,76024.9387574753,30976.365840408373,30976.365840408373,30976.365840408373,45048.57291706694,45048.57291706694,45048.57291706694,0.0,0.0,0.0,751677.9235594315
2016-01-13,675684.6185258855,718843.2019959383,800870.3426505013,675684.6185258855,675684.6185258855,84368.76080509265,84368.76080509265,84368.76080509265,33161.68636374495,33161.68636374495,33161.68636374495,51207.07444134772,51207.07444134772,51207.07444134772,0.0,0.0,0.0,760053.3793309781
2016-01-14,675716.2522498148,720925.5283752664,804449.9192029014,675716.2522498148,675716.2522498148,88970.13867148332,88970.13867148332,88970.13867148332,31942.905956875053,31942.905956875053,31942.905956875053,57027.23271460826,57027.23271460826,57027.23271460826,0.0,0.0,0.0,764686.3909212982
2016-01-15,675747.885973744,720801.1574433829,800412.60734164,675747.885973744,675747.885973744,85737.37756885905,85737.37756885905,85737.37756885905,23317.673016011264,23317.673016011264,23317.673016011264,62419.7045528478,62419.7045528478,62419.7045528478,0.0,0.0,0.0,761485.263542603
2016-01-16,675779.5196976734,654156.2657377503,738016.5675981686,675779.5196976734,675779.5196976734,20340.873488108275,20340.873488108275,20340.873488108275,-46963.303127710846,-46963.303127710846,-46963.303127710846,67304.17661581912,67304.17661581912,67304.17661581912,0.0,0.0,0.0,696120.3931857817
2016-01-17,675811.1534216027,616487.9354747871,699417.1009049845,675811.1534216027,675811.1534216027,-15445.175963033455,-15445.175963033455,-15445.175963033455,-87056.15761386688,-87056.15761386688,-87056.15761386688,71610.98165083343,71610.98165083343,71610.98165083343,0.0,0.0,0.0,660365.9774585692
2016-01-18,675842.787145532,720679.2889528349,811184.8937681597,675842.787145532,675842.787145532,89903.29630448505,89903.29630448505,89903.29630448505,14620.829564720485,14620.829564720485,14620.829564720485,75282.46673976455,75282.46673976455,75282.46673976455,0.0,0.0,0.0,765746.083450017
2016-01-19,675874.4208694613,741438.6722326959,830605.6201861331,675874.4208694613,675874.4208694613,109250.44770153299,109250.44770153299,109250.44770153299,30976.365840429775,30976.365840429775,30976.365840429775,78274.08186110322,78274.08186110322,78274.08186110322,0.0,0.0,0.0,785124.8685709942
2016-01-20,675906.0545933907,745828.7056470532,834395.9056363002,675906.0545933907,675906.0545933907,113716.85037151567,113716.85037151567,113716.85037151567,33161.68636374327,33161.68636374327,33161.68636374327,80555.16400777239,80555.16400777239,80555.16400777239,0.0,0.0,0.0,789622.9049649064
2016-01-21,675937.68831732,748290.0757687347,829547.6171585823,675937.68831732,675937.68831732,114052.30561457129,114052.30561457129,114052.30561457129,31942.905956821905,31942.905956821905,31942.905956821905,82109.39965774941,82109.39965774941,82109.39965774941,0.0,0.0,0.0,789989.9939318913
2016-01-22,675969.3220412491,739251.4469464729,823671.5326287771,675969.3220412491,675969.3220412491,106252.62939589594,106252.62939589594,106252.62939589594,23317.673015950902,23317.673015950902,23317.673015950902,82934.95637994504,82934.95637994504,82934.95637994504,0.0,0.0,0.0,782221.9514371451
2016-01-23,676000.9557651785,669937.7856649676,752965.929184952,676000.9557651785,676000.9557651785,36080.97943586111,36080.97943586111,36080.97943586111,-46963.3031278262,-46963.3031278262,-46963.3031278262,83044.28256368732,83044.28256368732,83044.28256368732,0.0,0.0,0.0,712081.9352010397
2016-01-24,676032.5894891078,627606.0559638708,717398.8335098007,676032.5894891078,676032.5894891078,-4592.575140743459,-4592.575140743459,-4592.575140743459,-87056.15761384561,-87056.15761384561,-87056.15761384561,82463.58247310216,82463.58247310216,82463.58247310216,0.0,0.0,0.0,671440.0143483643
2016-01-25,676064.2232130371,732816.8682309238,813107.9466645648,676064.2232130371,676064.2232130371,95852.81139685238,95852.81139685238,95852.81139685238,14620.829564621863,14620.829564621863,14620.829564621863,81231.98183223054,81231.98183223054,81231.98183223054,0.0,0.0,0.0,771917.0346098895
2016-01-26,676095.8569369664,744007.651315973,826607.9432188657,676095.8569369664,676095.8569369664,110376.77257536771,110376.77257536771,110376.77257536771,30976.36584043456,30976.36584043456,30976.36584043456,79400.40673493317,79400.40673493317,79400.40673493317,0.0,0.0,0.0,786472.6295123341
2016-01-27,676127.4906608958,739211.9469147277,825771.388925213,676127.4906608958,676127.4906608958,110191.89201122362,110191.89201122362,110191.89201122362,33161.68636378793,33161.68636378793,33161.68636378793,77030.20564743572,77030.20564743572,77030.20564743572,0.0,0.0,0.0,786319.3826721194
2016-01-28,676159.1243848251,741092.9136398846,826031.4415851955,676159.1243848251,676159.1243848251,106134.45640774611,106134.45640774611,106134.45640774611,31942.905956857023,31942.905956857023,31942.905956857023,74191.55045088913,74191.55045088913,74191.55045088913,0.0,0.0,0.0,782293.5807925712
2016-01-29,676190.7581087544,726742.2863324226,815891.0718041097,676190.7581087544,676190.7581087544,94279.33071260808,94279.33071260808,94279.33071260808,23317.67301598162,23317.67301598162,23317.67301598162,70961.65769662645,70961.65769662645,70961.65769662645,0.0,0.0,0.0,770470.0888213625
2016-01-30,676222.3918326836,653575.5417187001,741759.078984872,676222.3918326836,676222.3918326836,20459.57225786716,20459.57225786716,20459.57225786716,-46963.30312770935,-46963.30312770935,-46963.30312770935,67422.87538557651,67422.87538557651,67422.87538557651,0.0,0.0,0.0,696681.9640905508
2016-01-31,676254.025556613,609625.7112067987,695034.753606986,676254.025556613,676254.025556613,-23395.474082722216,-23395.474082722216,-23395.474082722216,-87056.15761391148,-87056.15761391148,-87056.15761391148,63660.683531189265,63660.683531189265,63660.683531189265,0.0,0.0,0.0,652858.5514738908
2016-02-01,676285.6592805423,705780.4037964134,796046.5088919858,676285.6592805423,676285.6592805423,74382.48801586016,74382.48801586016,74382.48801586016,14620.829564677648,14620.829564677648,14620.829564677648,59761.658451182506,59761.658451182506,59761.658451182506,0.0,0.0,0.0,750668.1472964025
2016-02-02,676317.2930044716,722557.2024387054,804987.9312941321,676317.2930044716,676317.2930044716,86787.81695973864,86787.81695973864,86787.81695973864,30976.365840439328,30976.365840439328,30976.365840439328,55811.45111929931,55811.45111929931,55811.45111929931,0.0,0.0,0.0,763105.1099642102
2016-02-03,676348.9267284009,722047.1667210151,804233.8428602802,676348.9267284009,676348.9267284009,85054.51535645794,85054.51535645794,85054.51535645794,33161.686363832545,33161.686363832545,33161.686363832545,51892.8289926254,51892.8289926254,51892.8289926254,0.0,0.0,0.0,761403.4420848588
2016-02-04,676380.5604523303,713112.9469411565,798922.8311872025,676380.5604523303,676380.5604523303,80026.73450129802,80026.73450129802,80026.73450129802,31942.90595689215,31942.90595689215,31942.90595689215,48083.82854440587,48083.82854440587,48083.82854440587,0.0,0.0,0.0,756407.2949536283
2016-02-05,676412.1941762596,704493.4779736896,789041.7489022145,676412.1941762596,676412.1941762596,67773.73535917676,67773.73535917676,67773.73535917676,23317.673015957356,23317.673015957356,23317.673015957356,44456.06234321942,44456.06234321942,44456.06234321942,0.0,0.0,0.0,744185.9295354363
2016-02-06,676443.8279001887,628373.2252390971,717073.7988822847,676443.8279001887,676443.8279001887,-5890.083101876351,-5890.083101876351,-5890.083101876351,-46963.30312774886,-46963.30312774886,-46963.30312774886,41073.22002587252,41073.22002587252,41073.22002587252,0.0,0.0,0.0,670553.7447983124
2016-02-07,676475.4616241182,582905.7451403192,668042.1792998599,676475.4616241182,676475.4616241182,-49066.36057343093,-49066.36057343093,-49066.36057343093,-87056.15761384464,-87056.15761384464,-87056.15761384464,37989.797040413716,37989.797040413716,37989.797040413716,0.0,0.0,0.0,627409.1010506873
2016-02-08,676507.0953480474,685777.8148462196,770232.1568302963,676507.0953480474,676507.0953480474,49870.90830474646,49870.90830474646,49870.90830474646,14620.829564739708,14620.829564739708,14620.829564739708,35250.07874000676,35250.07874000676,35250.07874000676,0.0,0.0,0.0,726378.0036527939
2016-02-09,676538.7290719767,694807.5568826045,785484.266239877,676538.7290719767,676538.7290719767,63863.766304076285,63863.766304076285,63863.766304076285,30976.365840409864,30976.365840409864,30976.365840409864,32887.40046366643,32887.40046366643,32887.40046366643,0.0,0.0,0.0,740402.495376053
2016-02-10,676570.362795906,698652.163930721,785636.5882287177,676570.362795906,676570.362795906,64085.383199135795,64085.383199135795,64085.383199135795,33161.686363830886,33161.686363830886,33161.686363830886,30923.69683530489,30923.69683530489,30923.69683530489,0.0,0.0,0.0,740655.7459950418
2016-02-11,676601.9965198353,694383.3167395823,781658.5351044773,676601.9965198353,676601.9965198353,61312.25180805937,61312.25180805937,61312.25180805937,31942.90595688589,31942.90595688589,31942.90595688589,29369.345851173475,29369.345851173475,29369.345851173475,0.0,0.0,0.0,737914.2483278947
2016-02-12,676633.630380366,686738.9758122179,770537.2971243552,676633.630380366,676633.630380366,51540.97862965364,51540.97862965364,51540.97862965364,23317.673015988068,23317.673015988068,23317.673015988068,28223.30561366558,28223.30561366558,28223.30561366558,0.0,0.0,0.0,728174.6090100197
2016-02-13,676665.2642408966,616171.9661191034,696948.821408149,676665.2642408966,676665.2642408966,-19489.769112689526,-19489.769112689526,-19489.769112689526,-46963.30312778841,-46963.30312778841,-46963.30312778841,27473.534015098878,27473.534015098878,27473.534015098878,0.0,0.0,0.0,657175.495128207
2016-02-14,676696.8981014271,574212.2453943612,657413.8121018644,676696.8981014271,676696.8981014271,-59958.48313585301,-59958.48313585301,-59958.48313585301,-87056.1576137778,-87056.1576137778,-87056.1576137778,27097.6744779248,27097.6744779248,27097.6744779248,0.0,0.0,0.0,616738.4149655742
2016-02-15,676728.5319619578,675601.3625020907,758817.3461349518,676728.5319619578,676728.5319619578,41684.81377340987,41684.81377340987,41684.81377340987,14620.829564801772,14620.829564801772,14620.829564801772,27063.984208608093,27063.984208608093,27063.984208608093,0.0,0.0,0.0,718413.3457353676
2016-02-16,676760.1658224884,691276.9412979558,773105.0840072025,676760.1658224884,676760.1658224884,58308.841334209115,58308.841334209115,58308.841334209115,30976.3658404572,30976.3658404572,30976.3658404572,27332.475493751925,27332.475493751925,27332.475493751925,0.0,0.0,0.0,735069.0071566975
2016-02-17,676791.799683019,694936.8989883752,779249.2356637452,676791.799683019,676791.799683019,61017.92187460029,61017.92187460029,61017.92187460029,33161.68636380753,33161.68636380753,33161.68636380753,27856.23551079276,27856.23551079276,27856.23551079276,0.0,0.0,0.0,737809.7215576193
2016-02-18,676823.4335435496,695812.8120808247,781066.0107946706,676823.4335435496,676823.4335435496,60525.792024962626,60525.792024962626,60525.792024962626,31942.90595683274,31942.90595683274,31942.90595683274,28582.886068129883,28582.886068129883,28582.886068129883,0.0,0.0,0.0,737349.2255685122
2016-02-19,676855.0674040803,687473.496513108,773511.2643022866,676855.0674040803,676855.0674040803,52773.81474492517,52773.81474492517,52773.81474492517,23317.673015927707,23317.673015927707,23317.673015927707,29456.14172899746,29456.14172899746,29456.14172899746,0.0,0.0,0.0,729628.8821490054
2016-02-20,676886.7012646109,614984.2553394308,703731.2199582981,676886.7012646109,676886.7012646109,-16545.880151250123,-16545.880151250123,-16545.880151250123,-46963.30312790375,-46963.30312790375,-46963.30312790375,30417.42297665363,30417.42297665363,30417.42297665363,0.0,0.0,0.0,660340.8211133607
2016-02-21,676918.3351251415,576191.2981460644,661168.586421751,676918.3351251415,676918.3351251415,-55648.6771346806,-55648.6771346806,-55648.6771346806,-87056.15761384368,-87056.15761384368,-87056.15761384368,31407.48047916307,31407.48047916307,31407.48047916307,0.0,0.0,0.0,621269.657990461
2016-02-22,676949.9689856721,681558.9456228921,766720.20394369,676949.9689856721,676949.9689856721,46988.81667637703,46988.81667637703,46988.81667637703,14620.829564529906,14620.829564529906,14620.829564529906,32367.987111847116,32367.987111847116,32367.987111847116,0.0,0.0,0.0,723938.7856620492
2016-02-23,676981.6028462027,699043.3060434395,784168.3244896027,676981.6028462027,676981.6028462027,64219.42200161065,64219.42200161065,64219.42200161065,30976.36584042773,30976.36584042773,30976.36584042773,33243.056161182925,33243.056161182925,33243.056161182925,0.0,0.0,0.0,741201.0248478133
2016-02-24,677013.2367067334,699610.936343304,784326.6046274918,677013.2367067334,677013.2367067334,67142.33336570686,67142.33336570686,67142.33336570686,33161.68636378417,33161.68636378417,33161.68636378417,33980.64700192269,33980.64700192269,33980.64700192269,0.0,0.0,0.0,744155.5700724402
2016-02-25,677044.870567264,698965.7367322732,783397.80972277,677044.870567264,677044.870567264,66476.72937181438,66476.72937181438,66476.72937181438,31942.905956779585,31942.905956779585,31942.905956779585,34533.82341503479,34533.82341503479,34533.82341503479,0.0,0.0,0.0,743521.5999390784
2016-02-26,677076.5044277946,693105.4272813521,777757.8303814575,677076.5044277946,677076.5044277946,58179.50749305014,58179.50749305014,58179.50749305014,23317.67301606754,23317.67301606754,23317.67301606754,34861.834476982614,34861.834476982614,34861.834476982614,0.0,0.0,0.0,735256.0119208448
2016-02-27,677108.1382883252,619267.0368461343,704060.4040349717,677108.1382883252,677108.1382883252,-12032.309671698276,-12032.309671698276,-12032.309671698276,-46963.30312771108,-46963.30312771108,-46963.30312771108,34930.9934560128,34930.9934560128,34930.9934560128,0.0,0.0,0.0,665075.8286166269
2016-02-28,677139.7721488558,579943.3138087611,667567.1365005951,677139.7721488558,677139.7721488558,-52340.82137793144,-52340.82137793144,-52340.82137793144,-87056.1576138224,-87056.1576138224,-87056.1576138224,34715.33623589096,34715.33623589096,34715.33623589096,0.0,0.0,0.0,624798.9507709244
