ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-06-18,4820945.624975822,4310892.877934445,4952069.48113613,4820945.624975822,4820945.624975822,-183705.39151527447,-183705.39151527447,-183705.39151527447,-183705.39151527447,-183705.39151527447,-183705.39151527447,0.0,0.0,0.0,4637240.233460547
2017-06-25,4821930.001400648,4324384.0099170795,4989077.0795958,4821930.001400648,4821930.001400648,-144841.72167965127,-144841.72167965127,-144841.72167965127,-144841.72167965127,-144841.72167965127,-144841.72167965127,0.0,0.0,0.0,4677088.2797209965
2017-07-02,4822914.377825473,4491868.001463404,5144509.364339722,4822914.377825473,4822914.377825473,-8094.9319253537415,-8094.9319253537415,-8094.9319253537415,-8094.9319253537415,-8094.9319253537415,-8094.9319253537415,0.0,0.0,0.0,4814819.44590012
2017-07-09,4823898.7542503,4742931.570779165,5363484.168030195,4823898.7542503,4823898.7542503,216454.8234612301,216454.8234612301,216454.8234612301,216454.8234612301,216454.8234612301,216454.8234612301,0.0,0.0,0.0,5040353.57771153
2017-07-16,4824883.130675126,4921733.966726589,5565231.847642295,4824883.130675126,4824883.130675126,422801.9112746425,422801.9112746425,422801.9112746425,422801.9112746425,422801.9112746425,422801.9112746425,0.0,0.0,0.0,5247685.041949769
2017-07-23,4825867.507099952,4967040.9271443775,5641958.873132377,4825867.507099952,4825867.507099952,487132.9809780866,487132.9809780866,487132.9809780866,487132.9809780866,487132.9809780866,487132.9809780866,0.0,0.0,0.0,5313000.488078038
2017-07-30,4826851.883524777,4871954.670807368,5537045.77468841,4826851.883524777,4826851.883524777,379346.0674375602,379346.0674375602,379346.0674375602,379346.0674375602,379346.0674375602,379346.0674375602,0.0,0.0,0.0,5206197.950962338
2017-08-06,4827836.259949603,4709722.302202155,5341920.132196413,4827836.259949603,4827836.259949603,192703.5330762138,192703.5330762138,192703.5330762138,192703.5330762138,192703.5330762138,192703.5330762138,0.0,0.0,0.0,5020539.793025817
2017-08-13,4828820.63637443,4570553.986189676,5207319.381236615,4828820.63637443,4828820.63637443,57940.94906937463,57940.94906937463,57940.94906937463,57940.94906937463,57940.94906937463,57940.94906937463,0.0,0.0,0.0,4886761.585443804
2017-08-20,4829805.012799256,4518965.152124825,5188849.173563078,4829805.012799256,4829805.012799256,30346.81253307275,30346.81253307275,30346.81253307275,30346.81253307275,30346.81253307275,30346.81253307275,0.0,0.0,0.0,4860151.825332329
2017-08-27,4830789.389224081,4571528.779394611,5205104.089774216,4830789.389224081,4830789.389224081,61923.75826370215,61923.75826370215,61923.75826370215,61923.75826370215,61923.75826370215,61923.75826370215,0.0,0.0,0.0,4892713.147487784
2017-09-03,4831773.765648907,4573715.890108461,5243780.645356732,4831773.765648907,4831773.765648907,72103.0803600141,72103.0803600141,72103.0803600141,72103.0803600141,72103.0803600141,72103.0803600141,0.0,0.0,0.0,4903876.846008921
2017-09-10,4832758.142073733,4534669.926012623,5168960.549794183,4832758.142073733,4832758.142073733,27870.939203826318,27870.939203826318,27870.939203826318,27870.939203826318,27870.939203826318,27870.939203826318,0.0,0.0,0.0,4860629.0812775595
