ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-02-28,19032498.86888724,16913476.998594876,20757932.949557554,19032498.86888724,19032498.86888724,-237184.33752637685,-237184.33752637685,-237184.33752637685,-237184.33752637685,-237184.33752637685,-237184.33752637685,0.0,0.0,0.0,18795314.53136086
2025-03-31,19010962.808099292,17785036.113439888,21502120.644003816,19010962.808099292,19010962.808099292,568546.8666945242,568546.8666945242,568546.8666945242,568546.8666945242,568546.8666945242,568546.8666945242,0.0,0.0,0.0,19579509.674793817
2025-04-30,18990121.458949663,15532282.318638302,19252049.825739767,18990121.458949663,18990121.458949663,-1589297.3287363716,-1589297.3287363716,-1589297.3287363716,-1589297.3287363716,-1589297.3287363716,-1589297.3287363716,0.0,0.0,0.0,17400824.13021329
2025-05-31,18968585.398161713,16042588.03199775,19949780.416679755,18968585.398161713,18968585.398161713,-1036655.7955836353,-1036655.7955836353,-1036655.7955836353,-1036655.7955836353,-1036655.7955836353,-1036655.7955836353,0.0,0.0,0.0,17931929.602578077
2025-06-30,18947744.049012084,14974195.531954674,18755663.916279104,18947744.049012084,18947744.049012084,-2149990.2387060355,-2149990.2387060355,-2149990.2387060355,-2149990.2387060355,-2149990.2387060355,-2149990.2387060355,0.0,0.0,0.0,16797753.81030605
2025-07-31,18926207.988224134,18843902.905805588,22731032.44787164,18926207.988224134,18926273.50733301,1879802.0051246593,1879802.0051246593,1879802.0051246593,1879802.0051246593,1879802.0051246593,1879802.0051246593,0.0,0.0,0.0,20806009.993348792
2025-08-31,18904671.927436184,18036445.926311404,21683163.63838469,18903912.975263156,18905844.63313768,914129.1796298124,914129.1796298124,914129.1796298124,914129.1796298124,914129.1796298124,914129.1796298124,0.0,0.0,0.0,19818801.107065998
2025-09-30,18883830.57828656,16487415.549697515,20193950.19729239,18881935.355050087,18886761.701327316,-476612.5000120548,-476612.5000120548,-476612.5000120548,-476612.5000120548,-476612.5000120548,-476612.5000120548,0.0,0.0,0.0,18407218.078274503
2025-10-31,18862294.51749861,16318736.04508244,20115888.52673317,18858528.80455396,18867305.919537835,-669742.3006959509,-669742.3006959509,-669742.3006959509,-669742.3006959509,-669742.3006959509,-669742.3006959509,0.0,0.0,0.0,18192552.216802657
2025-11-30,18841453.16834898,16792207.990412686,20344462.472198706,18835932.834574718,18848535.40224802,-182945.46452197176,-182945.46452197176,-182945.46452197176,-182945.46452197176,-182945.46452197176,-182945.46452197176,0.0,0.0,0.0,18658507.70382701
2025-12-31,18819917.10756103,17729690.64288675,21548499.26676406,18812126.403968915,18829683.037712857,827438.2332019913,827438.2332019913,827438.2332019913,827438.2332019913,827438.2332019913,827438.2332019913,0.0,0.0,0.0,19647355.34076302
2026-01-31,18798381.04677308,18997336.42971244,22838936.61437511,18788552.714004397,18811369.353714194,2140651.3026854573,2140651.3026854573,2140651.3026854573,2140651.3026854573,2140651.3026854573,2140651.3026854573,0.0,0.0,0.0,20939032.349458538
2026-02-28,18778929.120900095,16737737.483043423,20286986.948425125,18765771.9760306,18794916.132368904,-179094.63675943963,-179094.63675943963,-179094.63675943963,-179094.63675943963,-179094.63675943963,-179094.63675943963,0.0,0.0,0.0,18599834.484140653
2026-03-31,18757393.060112145,17441189.85065242,21386775.455892127,18740601.45096678,18777118.878388915,611391.8861842748,611391.8861842748,611391.8861842748,611391.8861842748,611391.8861842748,611391.8861842748,0.0,0.0,0.0,19368784.94629642
2026-04-30,18736551.710962515,15480954.594484579,19366614.57633311,18716364.703369025,18760021.42547528,-1406429.8786305217,-1406429.8786305217,-1406429.8786305217,-1406429.8786305217,-1406429.8786305217,-1406429.8786305217,0.0,0.0,0.0,17330121.832331993
2026-05-31,18715015.65017457,16153509.701436516,19749838.943267398,18691784.105457388,18742016.441500206,-784603.1564318747,-784603.1564318747,-784603.1564318747,-784603.1564318747,-784603.1564318747,-784603.1564318747,0.0,0.0,0.0,17930412.493742693
2026-06-30,18694174.30102494,14079977.621848363,17717696.314281903,18668265.37278834,18724673.271527354,-2877033.8147293692,-2877033.8147293692,-2877033.8147293692,-2877033.8147293692,-2877033.8147293692,-2877033.8147293692,0.0,0.0,0.0,15817140.48629557
2026-07-31,18672638.24023699,19069054.130410433,22655170.542231612,18642997.304493934,18707585.75646891,2150214.433457884,2150214.433457884,2150214.433457884,2150214.433457884,2150214.433457884,2150214.433457884,0.0,0.0,0.0,20822852.673694875
2026-08-31,18651102.17944904,17635371.760370295,21549016.512725018,18617369.194421105,18689973.355498444,964476.8575976624,964476.8575976624,964476.8575976624,964476.8575976624,964476.8575976624,964476.8575976624,0.0,0.0,0.0,19615579.037046704
