ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-03-16,677677.5477778764,665260.3904666808,750069.5943417583,677677.5477778764,677677.5477778764,30003.324976232583,30003.324976232583,30003.324976232583,33161.686363803805,33161.686363803805,33161.686363803805,-3158.361387571217,-3158.361387571217,-3158.361387571217,0.0,0.0,0.0,707680.872754109
2016-03-17,677709.1816384069,661704.6557402675,745984.3442761542,677709.1816384069,677709.1816384069,26244.44265251421,26244.44265251421,26244.44265251421,31942.905956890456,31942.905956890456,31942.905956890456,-5698.4633043762415,-5698.4633043762415,-5698.4633043762415,0.0,0.0,0.0,703953.6242909211
2016-03-18,677740.8154989376,652022.7563033818,737344.6990992873,677740.8154989376,677740.8154989376,15228.154366009163,15228.154366009163,15228.154366009163,23317.673015886478,23317.673015886478,23317.673015886478,-8089.518649877306,-8089.518649877306,-8089.518649877306,0.0,0.0,0.0,692968.9698649468
2016-03-19,677772.4493594683,578814.5750780192,664593.8947259736,677772.4493594683,677772.4493594683,-57285.24264343536,-57285.24264343536,-57285.24264343536,-46963.30312782494,-46963.30312782494,-46963.30312782494,-10321.939515610416,-10321.939515610416,-10321.939515610416,0.0,0.0,0.0,620487.2067160329
2016-03-20,677804.0832199989,533414.4675259686,617642.70670855,677804.0832199989,677804.0832199989,-99448.08134005581,-99448.08134005581,-99448.08134005581,-87056.15761393288,-87056.15761393288,-87056.15761393288,-12391.923726122943,-12391.923726122943,-12391.923726122943,0.0,0.0,0.0,578356.0018799431
2016-03-21,677835.7170805294,634934.8919611323,721344.6819459113,677835.7170805294,677835.7170805294,319.5467628194716,319.5467628194716,319.5467628194716,14620.829564611195,14620.829564611195,14620.829564611195,-14301.282801791724,-14301.282801791724,-14301.282801791724,0.0,0.0,0.0,678155.263843349
2016-03-22,677867.3509410601,650137.7747980193,734516.2250781709,677867.3509410601,677867.3509410601,14919.26920406118,14919.26920406118,14919.26920406118,30976.365840420905,30976.365840420905,30976.365840420905,-16057.096636359724,-16057.096636359724,-16057.096636359724,0.0,0.0,0.0,692786.6201451212
2016-03-23,677898.9848015907,651436.1698555577,737835.5363129787,677898.9848015907,677898.9848015907,15490.476396447675,15490.476396447675,15490.476396447675,33161.68636378045,33161.68636378045,33161.68636378045,-17671.209967332776,-17671.209967332776,-17671.209967332776,0.0,0.0,0.0,693389.4611980383
2016-03-24,677930.6186621212,646560.1284210318,730649.465509936,677930.6186621212,677930.6186621212,12783.315724376971,12783.315724376971,12783.315724376971,31942.905956795927,31942.905956795927,31942.905956795927,-19159.59023241895,-19159.59023241895,-19159.59023241895,0.0,0.0,0.0,690713.9343864982
2016-03-25,677962.2525226519,641719.0477975195,722526.692095634,677962.2525226519,677962.2525226519,2776.1027615542225,2776.1027615542225,2776.1027615542225,23317.673016026296,23317.673016026296,23317.673016026296,-20541.57025447208,-20541.57025447208,-20541.57025447208,0.0,0.0,0.0,680738.3552842061
2016-03-26,677993.8863831826,565057.4039699772,651871.2655893265,677993.8863831826,677993.8863831826,-68802.30540316472,-68802.30540316472,-68802.30540316472,-46963.303127864456,-46963.303127864456,-46963.303127864456,-21839.002275300256,-21839.002275300256,-21839.002275300256,0.0,0.0,0.0,609191.5809800179
2016-03-27,678025.5202437132,528593.5219506596,607793.7712933825,678025.5202437132,678025.5202437132,-110131.50969775941,-110131.50969775941,-110131.50969775941,-87056.15761386603,-87056.15761386603,-87056.15761386603,-23075.352083893402,-23075.352083893402,-23075.352083893402,0.0,0.0,0.0,567894.0105459538
2016-03-28,678057.1541042438,625780.1064386728,710248.0684880192,678057.1541042438,678057.1541042438,-9653.9337372178,-9653.9337372178,-9653.9337372178,14620.82956466697,14620.82956466697,14620.82956466697,-24274.763301884774,-24274.763301884774,-24274.763301884774,0.0,0.0,0.0,668403.220367026
2016-03-29,678088.7879647744,640194.7246191921,724851.369581189,678088.7879647744,678088.7879647744,5515.243569101188,5515.243569101188,5515.243569101188,30976.36584042568,30976.36584042568,30976.36584042568,-25461.12227132449,-25461.12227132449,-25461.12227132449,0.0,0.0,0.0,683604.0315338756
2016-03-30,678120.421825305,643664.4361550622,726924.3673243024,678120.421825305,678120.421825305,6504.532926029632,6504.532926029632,6504.532926029632,33161.686363846784,33161.686363846784,33161.686363846784,-26657.153437817145,-26657.153437817145,-26657.153437817145,0.0,0.0,0.0,684624.9547513346
2016-03-31,678152.0556858357,639331.8103965677,722199.9608608107,678152.0556858357,678152.0556858357,4059.3322926168476,4059.3322926168476,4059.3322926168476,31942.905956831055,31942.905956831055,31942.905956831055,-27883.573664214196,-27883.573664214196,-27883.573664214196,0.0,0.0,0.0,682211.3879784525
2016-04-01,678183.6895463663,629661.244767365,713882.4490965499,678183.6895463663,678183.6895463663,-5840.658586835368,-5840.658586835368,-5840.658586835368,23317.673015874876,23317.673015874876,23317.673015874876,-29158.331602710237,-29158.331602710237,-29158.331602710237,0.0,0.0,0.0,672343.030959531
2016-04-02,678215.3234068969,562889.1646631865,646590.2406642888,678215.3234068969,678215.3234068969,-77459.25830304655,-77459.25830304655,-77459.25830304655,-46963.303127903986,-46963.303127903986,-46963.303127903986,-30495.955175142553,-30495.955175142553,-30495.955175142553,0.0,0.0,0.0,600756.0651038503
2016-04-03,678246.9572674275,517540.1737030006,602085.8879487669,678246.9572674275,678246.9572674275,-118963.18408134376,-118963.18408134376,-118963.18408134376,-87056.15761389032,-87056.15761389032,-87056.15761389032,-31907.02646745344,-31907.02646745344,-31907.02646745344,0.0,0.0,0.0,559283.7731860837
2016-04-04,678278.5911279581,615230.1467322916,699251.3950771044,678278.5911279581,678278.5911279581,-18776.969489740906,-18776.969489740906,-18776.969489740906,14620.829564555785,14620.829564555785,14620.829564555785,-33397.79905429669,-33397.79905429669,-33397.79905429669,0.0,0.0,0.0,659501.6216382172
2016-04-05,678310.2249884888,630063.8219297768,713921.3120555994,678310.2249884888,678310.2249884888,-3993.6022310092862,-3993.6022310092862,-3993.6022310092862,30976.365840404516,30976.365840404516,30976.365840404516,-34969.96807141381,-34969.96807141381,-34969.96807141381,0.0,0.0,0.0,674316.6227574795
2016-04-06,678341.8588490193,631635.585512676,715721.4609328939,678341.8588490193,678341.8588490193,-3458.912031081427,-3458.912031081427,-3458.912031081427,33161.68636377711,33161.68636377711,33161.68636377711,-36620.598394858534,-36620.598394858534,-36620.598394858534,0.0,0.0,0.0,674882.9468179379
2016-04-07,678373.49270955,631204.7105017904,713927.8812579602,678373.49270955,678373.49270955,-6399.305263834909,-6399.305263834909,-6399.305263834909,31942.9059567779,31942.9059567779,31942.9059567779,-38342.2112206128,-38342.2112206128,-38342.2112206128,0.0,0.0,0.0,671974.1874457151
2016-04-08,678405.1265700806,620675.587887223,701518.8260568202,678405.1265700806,678405.1265700806,-16805.351306725675,-16805.351306725675,-16805.351306725675,23317.67301590559,23317.67301590559,23317.67301590559,-40123.02432263127,-40123.02432263127,-40123.02432263127,0.0,0.0,0.0,661599.775263355
2016-04-09,678436.7604306112,548068.6592906637,632876.9213536464,678436.7604306112,678436.7604306112,-88910.63958258927,-88910.63958258927,-88910.63958258927,-46963.303127943516,-46963.303127943516,-46963.303127943516,-41947.336454645745,-41947.336454645745,-41947.336454645745,0.0,0.0,0.0,589526.1208480219
2016-04-10,678468.3942911419,503650.19496896805,589062.5662749859,678468.3942911419,678468.3942911419,-130852.19951005593,-130852.19951005593,-130852.19951005593,-87056.15761391063,-87056.15761391063,-87056.15761391063,-43796.04189614529,-43796.04189614529,-43796.04189614529,0.0,0.0,0.0,547616.194781086
2016-04-11,678500.0281516724,607617.4033923593,689698.4186987404,678500.0281516724,678500.0281516724,-31026.427596196347,-31026.427596196347,-31026.427596196347,14620.829564617849,14620.829564617849,14620.829564617849,-45647.257160814195,-45647.257160814195,-45647.257160814195,0.0,0.0,0.0,647473.6005554762
2016-04-12,678531.6620122031,619803.4288134024,706532.7634898813,678531.6620122031,678531.6620122031,-16500.672662281177,-16500.672662281177,-16500.672662281177,30976.365840443552,30976.365840443552,30976.365840443552,-47477.03850272472,-47477.03850272472,-47477.03850272472,0.0,0.0,0.0,662030.9893499219
2016-04-13,678563.2958727337,618669.3180878811,705175.8371646259,678563.2958727337,678563.2958727337,-16098.479808350712,-16098.479808350712,-16098.479808350712,33161.68636375375,33161.68636375375,33161.68636375375,-49260.16617210447,-49260.16617210447,-49260.16617210447,0.0,0.0,0.0,662464.816064383
2016-04-14,678594.9297332644,615977.2579748906,702394.1357978174,678594.9297332644,678594.9297332644,-19028.063506590166,-19028.063506590166,-19028.063506590166,31942.905956901293,31942.905956901293,31942.905956901293,-50970.969463491456,-50970.969463491456,-50970.969463491456,0.0,0.0,0.0,659566.8662266742
2016-04-15,678626.5635937949,606973.7835491339,688898.885845028,678626.5635937949,678626.5635937949,-29266.492502536636,-29266.492502536636,-29266.492502536636,23317.673016045417,23317.673016045417,23317.673016045417,-52584.165518582064,-52584.165518582064,-52584.165518582064,0.0,0.0,0.0,649360.0710912583
2016-04-16,678658.1974543255,537152.7693909088,619727.9377680148,678658.1974543255,678658.1974543255,-101038.98774745362,-101038.98774745362,-101038.98774745362,-46963.30312790249,-46963.30312790249,-46963.30312790249,-54075.684619551124,-54075.684619551124,-54075.684619551124,0.0,0.0,0.0,577619.2097068719
2016-04-17,678689.8313148562,494682.8801583287,575998.6880380973,678689.8313148562,678689.8313148562,-142479.61295124862,-142479.61295124862,-142479.61295124862,-87056.15761388936,-87056.15761388936,-87056.15761388936,-55423.4553373593,-55423.4553373593,-55423.4553373593,0.0,0.0,0.0,536210.2183636075
2016-04-18,678721.4651753869,595480.394077675,679804.6637890268,678721.4651753869,678721.4651753869,-41987.29479278221,-41987.29479278221,-41987.29479278221,14620.82956467363,14620.82956467363,14620.82956467363,-56608.12435745584,-56608.12435745584,-56608.12435745584,0.0,0.0,0.0,636734.1703826047
2016-04-19,678753.0990359174,613228.3749784115,693026.0757950277,678753.0990359174,678753.0990359174,-26637.3222011824,-26637.3222011824,-26637.3222011824,30976.36584041407,30976.36584041407,30976.36584041407,-57613.68804159647,-57613.68804159647,-57613.68804159647,0.0,0.0,0.0,652115.7768347351
2016-04-20,678784.732896448,616087.1844419604,698984.5849594112,678784.732896448,678784.732896448,-25266.32936138987,-25266.32936138987,-25266.32936138987,33161.68636375208,33161.68636375208,33161.68636375208,-58428.01572514196,-58428.01572514196,-58428.01572514196,0.0,0.0,0.0,653518.4035350581
2016-04-21,678816.3667569787,612084.7592694139,697808.741831588,678816.3667569787,678816.3667569787,-27100.34234110402,-27100.34234110402,-27100.34234110402,31942.905956806764,31942.905956806764,31942.905956806764,-59043.24829791077,-59043.24829791077,-59043.24829791077,0.0,0.0,0.0,651716.0244158746
2016-04-22,678848.0006175092,598047.1972225539,685215.325125246,678848.0006175092,678848.0006175092,-36138.38664485757,-36138.38664485757,-36138.38664485757,23317.673015985063,23317.673015985063,23317.673015985063,-59456.05966084262,-59456.05966084262,-59456.05966084262,0.0,0.0,0.0,642709.6139726517
2016-04-23,678879.6344780399,528571.1456903121,616530.3451705545,678879.6344780399,678879.6344780399,-106631.0761891369,-106631.0761891369,-106631.0761891369,-46963.30312770981,-46963.30312770981,-46963.30312770981,-59667.773061427084,-59667.773061427084,-59667.773061427084,0.0,0.0,0.0,572248.558288903
2016-04-24,678911.2683385705,489356.11745911115,579147.3541261745,678911.2683385705,678911.2683385705,-146740.48656366442,-146740.48656366442,-146740.48656366442,-87056.15761386807,-87056.15761386807,-87056.15761386807,-59684.328949796334,-59684.328949796334,-59684.328949796334,0.0,0.0,0.0,532170.7817749061
2016-04-25,678942.9021991012,592728.6675460394,680257.2872655144,678942.9021991012,678942.9021991012,-44895.276154637766,-44895.276154637766,-44895.276154637766,14620.829564741978,14620.829564741978,14620.829564741978,-59516.10571937974,-59516.10571937974,-59516.10571937974,0.0,0.0,0.0,634047.6260444634
2016-04-26,678974.5360596317,609785.1837466966,693563.7638727269,678974.5360596317,678974.5360596317,-28201.23351387946,-28201.23351387946,-28201.23351387946,30976.365840392915,30976.365840392915,30976.365840392915,-59177.59935427238,-59177.59935427238,-59177.59935427238,0.0,0.0,0.0,650773.3025457523
2016-04-27,679006.1699201624,612224.1837551877,696582.64217599,679006.1699201624,679006.1699201624,-25525.286091948572,-25525.286091948572,-25525.286091948572,33161.68636379673,33161.68636379673,33161.68636379673,-58686.97245574531,-58686.97245574531,-58686.97245574531,0.0,0.0,0.0,653480.8838282138
2016-04-28,679037.803780693,609829.3621643373,697445.9065488399,679037.803780693,679037.803780693,-26122.581268346497,-26122.581268346497,-26122.581268346497,31942.90595684189,31942.90595684189,31942.90595684189,-58065.48722518837,-58065.48722518837,-58065.48722518837,0.0,0.0,0.0,652915.2225123465
2016-04-29,679069.4376412235,598746.0675917853,687275.2654881274,679069.4376412235,679069.4376412235,-34019.16759852055,-34019.16759852055,-34019.16759852055,23317.67301601577,23317.67301601577,23317.67301601577,-57336.84061453634,-57336.84061453634,-57336.84061453634,0.0,0.0,0.0,645050.270042703
2016-04-30,679101.0715017542,532581.714211773,620411.1438634001,679101.0715017542,679101.0715017542,-103489.72603416217,-103489.72603416217,-103489.72603416217,-46963.30312782516,-46963.30312782516,-46963.30312782516,-56526.42290633701,-56526.42290633701,-56526.42290633701,0.0,0.0,0.0,575611.345467592
2016-05-01,679132.7053622849,495075.3369768598,578529.1124273896,679132.7053622849,679132.7053622849,-142716.68097556726,-142716.68097556726,-142716.68097556726,-87056.15761393396,-87056.15761393396,-87056.15761393396,-55660.5233616333,-55660.5233616333,-55660.5233616333,0.0,0.0,0.0,536416.0243867177
2016-05-02,679164.3392228155,595163.2507045424,677721.549622531,679164.3392228155,679164.3392228155,-40144.6786382976,-40144.6786382976,-40144.6786382976,14620.829564630792,14620.829564630792,14620.829564630792,-54765.50820292839,-54765.50820292839,-54765.50820292839,0.0,0.0,0.0,639019.6605845179
2016-05-03,679195.973083346,616445.3046578062,697898.1807456972,679195.973083346,679195.973083346,-22890.631192445344,-22890.631192445344,-22890.631192445344,30976.365840440252,30976.365840440252,30976.365840440252,-53866.9970328856,-53866.9970328856,-53866.9970328856,0.0,0.0,0.0,656305.3418909007
2016-05-04,679227.6069438767,615318.007667489,699059.4468828029,679227.6069438767,679227.6069438767,-19827.377440020467,-19827.377440020467,-19827.377440020467,33161.68636377337,33161.68636377337,33161.68636377337,-52989.06380379384,-52989.06380379384,-52989.06380379384,0.0,0.0,0.0,659400.2295038563
2016-05-05,679259.2408044074,615391.1724552112,701938.415408017,679259.2408044074,679259.2408044074,-20210.581692015592,-20210.581692015592,-20210.581692015592,31942.905956877003,31942.905956877003,31942.905956877003,-52153.487648892595,-52153.487648892595,-52153.487648892595,0.0,0.0,0.0,659048.6591123918
2016-05-06,679290.874664938,609196.9346412462,692794.2087859039,679290.874664938,679290.874664938,-28061.40427548397,-28061.40427548397,-28061.40427548397,23317.67301586435,23317.67301586435,23317.67301586435,-51379.07729134831,-51379.07729134831,-51379.07729134831,0.0,0.0,0.0,651229.470389454
2016-05-07,679322.5085254685,536712.6688087798,624289.1552138148,679322.5085254685,679322.5085254685,-97644.3935385313,-97644.3935385313,-97644.3935385313,-46963.303127632484,-46963.303127632484,-46963.303127632484,-50681.09041089882,-50681.09041089882,-50681.09041089882,0.0,0.0,0.0,581678.1149869373
2016-05-08,679354.1423859992,496972.2591650894,582132.9550322522,679354.1423859992,679354.1423859992,-137126.92395890388,-137126.92395890388,-137126.92395890388,-87056.15761386711,-87056.15761386711,-87056.15761386711,-50070.76634503675,-50070.76634503675,-50070.76634503675,0.0,0.0,0.0,542227.2184270953
2016-05-09,679385.7762465298,603459.5005856397,685346.7247655849,679385.7762465298,679385.7762465298,-34934.15736106225,-34934.15736106225,-34934.15736106225,14620.82956469285,14620.82956469285,14620.82956469285,-49554.9869257551,-49554.9869257551,-49554.9869257551,0.0,0.0,0.0,644451.6188854675
2016-05-10,679417.4101070605,620247.4065326164,707292.1604785594,679417.4101070605,679417.4101070605,-18159.710374551527,-18159.710374551527,-18159.710374551527,30976.365840410792,30976.365840410792,30976.365840410792,-49136.07621496231,-49136.07621496231,-49136.07621496231,0.0,0.0,0.0,661257.699732509
2016-05-11,679449.0439675911,621567.3718258947,704219.8814472132,679449.0439675911,679449.0439675911,-15650.059164382033,-15650.059164382033,-15650.059164382033,33161.686363818015,33161.686363818015,33161.686363818015,-48811.74552820005,-48811.74552820005,-48811.74552820005,0.0,0.0,0.0,663798.9848032091
2016-05-12,679480.6778281216,617393.9076544429,704932.3973270365,679480.6778281216,679480.6778281216,-16632.27960519145,-16632.27960519145,-16632.27960519145,31942.90595687074,31942.90595687074,31942.90595687074,-48575.18556206219,-48575.18556206219,-48575.18556206219,0.0,0.0,0.0,662848.3982229301
2016-05-13,679512.3116886523,613597.583974356,698327.2654165182,679512.3116886523,679512.3116886523,-25097.629792431435,-25097.629792431435,-25097.629792431435,23317.67301600418,23317.67301600418,23317.67301600418,-48415.30280843562,-48415.30280843562,-48415.30280843562,0.0,0.0,0.0,654414.6818962208
2016-05-14,679543.945549183,542263.1591186725,626241.9093883234,679543.945549183,679543.945549183,-95280.39601924793,-95280.39601924793,-95280.39601924793,-46963.303127747844,-46963.303127747844,-46963.303127747844,-48317.092891500084,-48317.092891500084,-48317.092891500084,0.0,0.0,0.0,584263.549529935
2016-05-15,679575.5794097135,503495.54164493585,585422.9746110468,679575.5794097135,679575.5794097135,-135318.29675617407,-135318.29675617407,-135318.29675617407,-87056.15761384583,-87056.15761384583,-87056.15761384583,-48262.13914232825,-48262.13914232825,-48262.13914232825,0.0,0.0,0.0,544257.2826535394
2016-05-16,679607.2132702441,603160.8372723507,690617.6833155077,679607.2132702441,679607.2132702441,-33608.3912004041,-33608.3912004041,-33608.3912004041,14620.829564754917,14620.829564754917,14620.829564754917,-48229.22076515902,-48229.22076515902,-48229.22076515902,0.0,0.0,0.0,645998.8220698399
2016-05-17,679638.8471307748,622352.7538048842,705863.053306382,679638.8471307748,679638.8471307748,-17218.64563126128,-17218.64563126128,-17218.64563126128,30976.365840458122,30976.365840458122,30976.365840458122,-48195.0114717194,-48195.0114717194,-48195.0114717194,0.0,0.0,0.0,662420.2014995135
2016-05-18,679670.4809913054,622379.7103524542,707325.3253679348,679670.4809913054,679670.4809913054,-14973.16021011461,-14973.16021011461,-14973.16021011461,33161.686363748355,33161.686363748355,33161.686363748355,-48134.84657386297,-48134.84657386297,-48134.84657386297,0.0,0.0,0.0,664697.3207811909
2016-05-19,679702.114851836,619820.9033559602,708016.9723747693,679702.114851836,679702.114851836,-16080.628363113094,-16080.628363113094,-16080.628363113094,31942.905956817594,31942.905956817594,31942.905956817594,-48023.53431993068,-48023.53431993068,-48023.53431993068,0.0,0.0,0.0,663621.486488723
2016-05-20,679733.7487123666,610837.2730785017,699037.005806414,679733.7487123666,679733.7487123666,-24518.512790431752,-24518.512790431752,-24518.512790431752,23317.673015961864,23317.673015961864,23317.673015961864,-47836.18580639362,-47836.18580639362,-47836.18580639362,0.0,0.0,0.0,655215.2359219348
2016-05-21,679765.3825728972,541892.294134355,627481.7172573672,679765.3825728972,679765.3825728972,-94512.34026773027,-94512.34026773027,-94512.34026773027,-46963.30312786319,-46963.30312786319,-46963.30312786319,-47549.037139867076,-47549.037139867076,-47549.037139867076,0.0,0.0,0.0,585253.042305167
2016-05-22,679797.0164334278,504505.1415341237,588937.4825153378,679797.0164334278,679797.0164334278,-134196.39530050528,-134196.39530050528,-134196.39530050528,-87056.157613779,-87056.157613779,-87056.157613779,-47140.23768672628,-47140.23768672628,-47140.23768672628,0.0,0.0,0.0,545600.6211329226
2016-05-23,679828.6502939585,608110.8830958311,691305.450475527,679828.6502939585,679828.6502939585,-31969.749661773934,-31969.749661773934,-31969.749661773934,14620.829564650017,14620.829564650017,14620.829564650017,-46590.57922642394,-46590.57922642394,-46590.57922642394,0.0,0.0,0.0,647858.9006321846
2016-05-24,679860.2841544892,624808.4641582548,706585.0128800417,679860.2841544892,679860.2841544892,-14907.776750404937,-14907.776750404937,-14907.776750404937,30976.365840428654,30976.365840428654,30976.365840428654,-45884.142590833595,-45884.142590833595,-45884.142590833595,0.0,0.0,0.0,664952.5074040842
2016-05-25,679891.9180150197,625417.9814541695,707916.6164422672,679891.9180150197,679891.9180150197,-11847.15451056143,-11847.15451056143,-11847.15451056143,33161.68636379299,33161.68636379299,33161.68636379299,-45008.84087435443,-45008.84087435443,-45008.84087435443,0.0,0.0,0.0,668044.7635044584
2016-05-26,679923.5518755503,623075.0992240399,710910.1739164136,679923.5518755503,679923.5518755503,-12013.935505567233,-12013.935505567233,-12013.935505567233,31942.905956852726,31942.905956852726,31942.905956852726,-43956.84146241995,-43956.84146241995,-43956.84146241995,0.0,0.0,0.0,667909.6163699831
2016-05-27,679955.185736081,616539.3852027006,704252.4434675691,679955.185736081,679955.185736081,-19407.179838434145,-19407.179838434145,-19407.179838434145,23317.673015992583,23317.673015992583,23317.673015992583,-42724.85285442673,-42724.85285442673,-42724.85285442673,0.0,0.0,0.0,660548.0058976469
2016-05-28,679986.8195966117,549416.8071993629,631726.7339477317,679986.8195966117,679986.8195966117,-88277.56956636753,-88277.56956636753,-88277.56956636753,-46963.303127670515,-46963.303127670515,-46963.303127670515,-41314.26643869702,-41314.26643869702,-41314.26643869702,0.0,0.0,0.0,591709.2500302441
2016-05-29,680018.4534571421,507874.3076315506,595916.000281784,680018.4534571421,680018.4534571421,-126787.30549766458,-126787.30549766458,-126787.30549766458,-87056.15761389043,-87056.15761389043,-87056.15761389043,-39731.14788377415,-39731.14788377415,-39731.14788377415,0.0,0.0,0.0,553231.1479594775
2016-05-30,680050.0873176728,613590.2533603992,699802.708184922,680050.0873176728,680050.0873176728,-23365.24794156282,-23365.24794156282,-23365.24794156282,14620.829564705795,14620.829564705795,14620.829564705795,-37986.07750626861,-37986.07750626861,-37986.07750626861,0.0,0.0,0.0,656684.83937611
2016-05-31,680081.7211782035,630963.8805866716,718805.9849386584,680081.7211782035,680081.7211782035,-5117.477875768109,-5117.477875768109,-5117.477875768109,30976.365840433435,30976.365840433435,30976.365840433435,-36093.84371620154,-36093.84371620154,-36093.84371620154,0.0,0.0,0.0,674964.2433024354
2016-06-01,680113.355038734,635027.7922540756,719743.8538048792,680113.355038734,680113.355038734,-911.3119175734031,-911.3119175734031,-911.3119175734031,33161.68636383765,33161.68636383765,33161.68636383765,-34072.99828141104,-34072.99828141104,-34072.99828141104,0.0,0.0,0.0,679202.0431211606
2016-06-02,680144.9888992647,639737.5556450655,722188.407927261,680144.9888992647,680144.9888992647,-2.3805939255544546,-2.3805939255544546,-2.3805939255544546,31942.905956799572,31942.905956799572,31942.905956799572,-31945.28655072512,-31945.28655072512,-31945.28655072512,0.0,0.0,0.0,680142.6083053391
2016-06-03,680176.6227597953,633112.2057044357,715474.0991746606,680176.6227597953,680176.6227597953,-6417.296778481766,-6417.296778481766,-6417.296778481766,23317.673016041343,23317.673016041343,23317.673016041343,-29734.969794523102,-29734.969794523102,-29734.969794523102,0.0,0.0,0.0,673759.3259813135
2016-06-04,680208.2566203258,563850.2780506808,650164.6036931693,680208.2566203258,680208.2566203258,-74431.3634649726,-74431.3634649726,-74431.3634649726,-46963.30312778587,-46963.30312778587,-46963.30312778587,-27468.060337186755,-27468.060337186755,-27468.060337186755,0.0,0.0,0.0,605776.8931553533
2016-06-05,680239.8904808565,525094.5429013772,610796.5082566931,680239.8904808565,680239.8904808565,-112227.65067169085,-112227.65067169085,-112227.65067169085,-87056.1576138236,-87056.1576138236,-87056.1576138236,-25171.493057867247,-25171.493057867247,-25171.493057867247,0.0,0.0,0.0,568012.2398091657
2016-06-06,680271.5243413872,628308.7999378763,712901.2656622105,680271.5243413872,680271.5243413872,-8251.429467569982,-8251.429467569982,-8251.429467569982,14620.829564607177,14620.829564607177,14620.829564607177,-22872.259032177164,-22872.259032177164,-22872.259032177164,0.0,0.0,0.0,672020.0948738172
2016-06-07,680303.1582019178,649439.0330423866,737668.0626332717,680303.1582019178,680303.1582019178,10379.837333082956,10379.837333082956,10379.837333082956,30976.365840403956,30976.365840403956,30976.365840403956,-20596.528507321007,-20596.528507321007,-20596.528507321007,0.0,0.0,0.0,690682.9955350007
2016-06-08,680334.7919958528,657950.1677251357,736649.4918529798,680334.7919958528,680334.7919958528,14792.895365502376,14792.895365502376,14792.895365502376,33161.68636376798,33161.68636376798,33161.68636376798,-18368.7909982656,-18368.7909982656,-18368.7909982656,0.0,0.0,0.0,695127.6873613552
2016-06-09,680366.425789788,655913.7449841513,739956.333423074,680366.425789788,680366.425789788,15731.865916744706,15731.865916744706,15731.865916744706,31942.90595688158,31942.90595688158,31942.90595688158,-16211.040040136866,-16211.040040136866,-16211.040040136866,0.0,0.0,0.0,696098.2917065327
2016-06-10,680398.0595837231,647364.1656256323,728899.2454247694,680398.0595837231,680398.0595837231,9175.6439817628,9175.6439817628,9175.6439817628,23317.673015980985,23317.673015980985,23317.673015980985,-14142.029034218189,-14142.029034218189,-14142.029034218189,0.0,0.0,0.0,689573.7035654859
2016-06-11,680429.6933776583,582276.9009546546,666234.1354627167,680429.6933776583,680429.6933776583,-59139.9258375512,-59139.9258375512,-59139.9258375512,-46963.303127825406,-46963.303127825406,-46963.303127825406,-12176.622709725798,-12176.622709725798,-12176.622709725798,0.0,0.0,0.0,621289.767540107
2016-06-12,680461.3271715933,539179.6493433747,623437.0868040848,680461.3271715933,680461.3271715933,-97381.42365678075,-97381.42365678075,-97381.42365678075,-87056.15761375675,-87056.15761375675,-87056.15761375675,-10325.266043023996,-10325.266043023996,-10325.266043023996,0.0,0.0,0.0,583079.9035148126
2016-06-13,680492.9609655284,644078.9566800161,728750.1391579601,680492.9609655284,680492.9609655284,6027.240458367797,6027.240458367797,6027.240458367797,14620.82956449599,14620.82956449599,14620.82956449599,-8593.589106128198,-8593.589106128198,-8593.589106128198,0.0,0.0,0.0,686520.2014238961
2016-06-14,680524.5947594636,663192.113866229,746086.5991089089,680524.5947594636,680524.5947594636,23994.203486210026,23994.203486210026,23994.203486210026,30976.365840417053,30976.365840417053,30976.365840417053,-6982.162354207034,-6982.162354207034,-6982.162354207034,0.0,0.0,0.0,704518.7982456735
2016-06-15,680556.2285533986,665490.6932196842,748388.057359206,680556.2285533986,680556.2285533986,27675.27394170989,27675.27394170989,27675.27394170989,33161.68636381262,33161.68636381262,33161.68636381262,-5486.412422102737,-5486.412422102737,-5486.412422102737,0.0,0.0,0.0,708231.5024951085
2016-06-16,680587.8623473337,667859.5437645116,750359.2450892553,680587.8623473337,680587.8623473337,27846.202244475557,27846.202244475557,27846.202244475557,31942.905956875322,31942.905956875322,31942.905956875322,-4096.703712399762,-4096.703712399762,-4096.703712399762,0.0,0.0,0.0,708434.0645918093
2016-06-17,680619.4961412688,657732.9787413918,744388.0267788734,680619.4961412688,680619.4961412688,20519.08695193664,20519.08695193664,20519.08695193664,23317.67301592063,23317.67301592063,23317.67301592063,-2798.586063983987,-2798.586063983987,-2798.586063983987,0.0,0.0,0.0,701138.5830932054
2016-06-18,680651.1299352039,591087.3606372575,674266.2885601319,680651.1299352039,680651.1299352039,-48536.50686562897,-48536.50686562897,-48536.50686562897,-46963.30312794075,-46963.30312794075,-46963.30312794075,-1573.2037376882154,-1573.2037376882154,-1573.2037376882154,0.0,0.0,0.0,632114.6230695749
